Data,Produto,Categoria,Quantidade,Tipo,Valor Unitário,Custo,Canal de Venda,Método de Pagamento,Estado,Município
2014-02-21 16:25:46,Notebook Samsung,Notebook,3,Venda,1700.56,1308.92,Loja Física,Transferência Bancária,BA,Jaborandi
2014-02-24 10:15:48,HD Externo SanDisk,Armazenamento,3,Compra,212.22,105.95,Online,Transferência Bancária,RO,Corumbiara
2014-02-24 10:29:44,Computador HP,Computador,5,Compra,10230.46,8392.57,Distribuidor,Transferência Bancária,SC,Tunápolis
2014-02-24 12:04:23,Impressora HP,Impressora,5,Compra,1596.69,779.74,Online,Cartão de Crédito,RN,Baraúna
2014-02-24 12:41:25,Notebook Asus,Notebook,2,Venda,930.72,438.54,Loja Física,Cartão de Crédito,AL,Senador Rui Palmeira
2014-02-24 13:25:44,Mouse Redragon,Mouse,1,Venda,496.3,223.38,Online,Transferência Bancária,RR,São Luiz
2014-02-24 15:15:42,Monitor LG,Monitor,5,Compra,1264.14,872.84,Online,Boleto,RS,Jóia
2014-02-24 16:52:59,HD Externo SanDisk,Armazenamento,1,Venda,568.71,475.09,Loja Física,Cartão de Crédito,TO,Palmas
2014-02-25 09:18:53,Notebook Lenovo,Notebook,2,Compra,3411.65,1268.13,Distribuidor,Boleto,CE,Quiterianópolis
2014-02-25 10:42:02,Monitor BenQ,Monitor,5,Venda,1622.86,953.93,Online,Transferência Bancária,AC,Santa Rosa do Purus
2014-02-25 12:20:29,Mouse C3Teck,Mouse,2,Compra,1090.74,448.67,Loja Física,Cartão de Crédito,MA,Zé Doca
2014-02-25 15:48:47,Monitor Samsung,Monitor,1,Compra,1209.73,647.99,Loja Física,Transferência Bancária,CE,Quiterianópolis
2014-02-26 10:50:09,Mouse Redragon,Mouse,5,Compra,750.05,583.76,Distribuidor,Transferência Bancária,PA,Mojuí dos Campos
2014-02-28 10:42:28,Mouse Logitech,Mouse,5,Compra,1068.48,635.29,Loja Física,Cartão de Crédito,PE,Fernando de Noronha
2014-02-28 13:10:40,Notebook Samsung,Notebook,1,Venda,1996.68,1002.84,Online,Boleto,CE,Quiterianópolis
2014-02-28 14:14:50,HD Externo Western Digital,Armazenamento,1,Compra,427.65,305.91,Loja Física,Boleto,AP,Pracuúba
2014-02-28 16:16:22,Computador Dell,Computador,5,Compra,11615.04,9020.67,Loja Física,A Vista,BA,Jaborandi
2014-03-03 09:07:27,Mouse Logitech,Mouse,3,Venda,712.84,421.97,Loja Física,Boleto,PR,Fazenda Rio Grande
2014-03-03 11:33:01,Notebook Lenovo,Notebook,5,Compra,3252.64,2519.75,Online,Boleto,PR,Fazenda Rio Grande
2014-03-03 11:39:46,Teclado Microsoft,Teclado,3,Compra,824.64,539.29,Online,Cartão de Crédito,RO,Corumbiara
2014-03-03 14:51:46,Monitor AOC,Monitor,3,Venda,1462.8,567.75,Loja Física,Cartão de Crédito,PI,Alagoinha do Piauí
2014-03-05 12:08:33,Monitor LG,Monitor,2,Compra,1285.53,752.74,Loja Física,Boleto,TO,Palmas
2014-03-05 16:18:33,Notebook Samsung,Notebook,4,Venda,1235.28,889.5,Loja Física,Transferência Bancária,MA,Zé Doca
2014-03-07 11:01:48,Teclado Logitech,Teclado,3,Compra,561.08,431.95,Distribuidor,Boleto,RR,São Luiz
2014-03-07 14:48:21,Mouse Redragon,Mouse,4,Compra,301.07,116.88,Distribuidor,A Vista,SE,Umbaúba
2014-03-07 15:29:09,HD Externo Seagate,Armazenamento,3,Compra,350.57,171.29,Online,Cartão de Crédito,RS,Jóia
2014-03-10 09:05:24,Impressora Brother,Impressora,1,Venda,952.66,798.29,Distribuidor,Transferência Bancária,RN,Baraúna
2014-03-10 09:29:26,Mouse Logitech,Mouse,3,Venda,734.37,220.53,Distribuidor,A Vista,PB,Várzea
2014-03-10 09:52:33,Notebook Asus,Notebook,5,Venda,2432.99,954.8,Loja Física,Boleto,MG,Itaú de Minas
2014-03-10 10:35:42,Teclado Corsair,Teclado,3,Compra,769.63,451.8,Loja Física,A Vista,MG,Itaú de Minas
2014-03-10 10:44:22,Teclado Radragon,Teclado,5,Compra,519.23,168.19,Distribuidor,Cartão de Crédito,RR,São Luiz
2014-03-10 10:50:07,Monitor AOC,Monitor,4,Compra,2309.34,894.63,Distribuidor,Cartão de Crédito,PB,Várzea
2014-03-10 12:09:49,Teclado Corsair,Teclado,5,Venda,893.79,742.42,Loja Física,A Vista,SE,Umbaúba
2014-03-10 12:51:34,Computador Lenovo,Computador,1,Compra,6358.46,3658.94,Distribuidor,Cartão de Crédito,AP,Pracuúba
2014-03-10 13:38:17,Monitor BenQ,Monitor,2,Compra,2211.91,1648.71,Distribuidor,Transferência Bancária,AM,Tonantins
2014-03-10 13:43:14,HD Externo Western Digital,Armazenamento,3,Venda,516.04,349.03,Loja Física,A Vista,PI,Alagoinha do Piauí
2014-03-10 15:16:23,Monitor AOC,Monitor,1,Compra,1807.94,1475.09,Distribuidor,A Vista,SE,Umbaúba
2014-03-10 15:48:31,HD Externo SanDisk,Armazenamento,1,Venda,547.15,454.12,Loja Física,Boleto,PB,Várzea
2014-03-10 15:52:29,Notebook Dell,Notebook,4,Venda,1400.7,846.08,Loja Física,Cartão de Crédito,AM,Tonantins
2014-03-11 09:04:45,Teclado Logitech,Teclado,2,Compra,468.04,333.96,Online,Boleto,SP,Vargem Grande Paulista
2014-03-11 09:30:32,HD Externo Western Digital,Armazenamento,2,Compra,344.52,235.68,Loja Física,Boleto,PE,Fernando de Noronha
2014-03-11 10:12:51,HD Externo Western Digital,Armazenamento,2,Venda,602.74,319.6,Loja Física,Cartão de Crédito,SE,Umbaúba
2014-03-11 10:55:31,Impressora Samsung,Impressora,5,Compra,332.79,190.13,Distribuidor,Cartão de Crédito,RO,Corumbiara
2014-03-12 11:59:40,Impressora Brother,Impressora,1,Compra,1690.64,536.6,Loja Física,Transferência Bancária,MA,Zé Doca
2014-03-13 12:58:30,Impressora HP,Impressora,1,Venda,1058.77,754.8,Distribuidor,A Vista,SC,Tunápolis
2014-03-13 14:39:19,Notebook Dell,Notebook,3,Compra,3260.13,2544.17,Loja Física,Cartão de Crédito,AL,Senador Rui Palmeira
2014-03-13 15:18:36,Notebook Lenovo,Notebook,3,Compra,1949.08,1627.73,Online,Transferência Bancária,PE,Fernando de Noronha
2014-03-13 15:59:16,Mouse Razer,Mouse,5,Venda,985.71,503.19,Loja Física,Transferência Bancária,SC,Tunápolis
2014-03-14 10:17:39,Notebook Asus,Notebook,4,Compra,2038.43,1176.59,Distribuidor,Cartão de Crédito,AL,Senador Rui Palmeira
2014-03-17 09:59:59,Computador Dell,Computador,3,Compra,11917.84,8452.2,Online,A Vista,MA,Zé Doca
2014-03-17 11:30:34,Teclado Radragon,Teclado,5,Compra,446.78,355.92,Online,Cartão de Crédito,SP,Vargem Grande Paulista
2014-03-17 12:02:51,Monitor Dell,Monitor,5,Venda,2205.28,1454.07,Loja Física,Transferência Bancária,DF,Brasília
2014-03-17 15:24:29,Impressora Samsung,Impressora,1,Compra,815.56,609.5,Loja Física,Cartão de Crédito,MA,Zé Doca
2014-03-17 15:31:01,Monitor Asus ROG,Monitor,2,Compra,1195.36,878.78,Distribuidor,Transferência Bancária,PE,Fernando de Noronha
2014-03-18 11:55:38,Notebook Asus,Notebook,2,Venda,820.08,611.57,Distribuidor,Boleto,SC,Tunápolis
2014-03-19 12:04:58,Notebook Acer,Notebook,4,Venda,1427.15,495.15,Loja Física,A Vista,SC,Tunápolis
2014-03-19 14:55:34,Notebook Acer,Notebook,3,Venda,993.15,784.97,Online,Boleto,CE,Quiterianópolis
2014-03-19 16:29:35,Notebook Lenovo,Notebook,2,Venda,3069.27,1509.24,Distribuidor,Boleto,RS,Jóia
2014-03-20 13:37:18,Monitor Asus ROG,Monitor,1,Compra,1632.04,1136.68,Online,Boleto,MS,Juti
2014-03-20 13:52:31,Monitor BenQ,Monitor,2,Compra,476.87,213.53,Loja Física,Transferência Bancária,TO,Palmas
2014-03-20 14:39:27,Computador HP,Computador,3,Compra,11821.24,5833.58,Loja Física,Transferência Bancária,ES,Governador Lindenberg
2014-03-20 15:31:34,Computador Lenovo,Computador,1,Compra,12502.49,8014.44,Loja Física,Transferência Bancária,PR,Fazenda Rio Grande
2014-03-21 10:03:11,Monitor Samsung,Monitor,5,Compra,2171.43,1591.67,Loja Física,A Vista,MS,Juti
2014-03-24 09:21:39,Teclado Microsoft,Teclado,4,Compra,368.29,184.45,Online,Cartão de Crédito,RO,Corumbiara
2014-03-24 09:32:11,Impressora Epson,Impressora,1,Compra,628.13,383.52,Loja Física,Boleto,RO,Corumbiara
2014-03-24 13:01:01,Monitor AOC,Monitor,5,Compra,2298.12,1799.0,Loja Física,A Vista,BA,Jaborandi
2014-03-24 13:03:22,Teclado Microsoft,Teclado,3,Compra,1280.19,1017.54,Online,Transferência Bancária,SC,Tunápolis
2014-03-24 13:20:26,Teclado Microsoft,Teclado,4,Compra,964.09,686.46,Loja Física,Transferência Bancária,RR,São Luiz
2014-03-24 14:30:20,HD Externo SanDisk,Armazenamento,2,Compra,122.09,73.78,Loja Física,A Vista,MG,Itaú de Minas
2014-03-24 16:42:41,Computador Apple,Computador,3,Venda,10083.73,5446.1,Online,Boleto,AP,Pracuúba
2014-03-25 14:46:19,Notebook Lenovo,Notebook,4,Venda,1084.7,858.92,Loja Física,A Vista,PA,Mojuí dos Campos
2014-03-26 15:35:28,Mouse Razer,Mouse,3,Compra,498.61,191.0,Online,A Vista,PI,Alagoinha do Piauí
2014-03-28 09:11:44,Notebook Asus,Notebook,1,Compra,1434.09,1006.07,Distribuidor,Cartão de Crédito,RJ,São José do Vale do Rio Preto
2014-03-28 11:07:47,Computador Dell,Computador,5,Compra,11973.3,7261.32,Distribuidor,Cartão de Crédito,SC,Tunápolis
2014-03-28 13:42:43,Teclado Corsair,Teclado,3,Compra,403.3,316.82,Distribuidor,Cartão de Crédito,MG,Itaú de Minas
2014-03-28 15:02:02,Monitor Asus ROG,Monitor,2,Venda,1316.83,876.76,Loja Física,Cartão de Crédito,GO,Rio Quente
2014-03-31 09:57:29,Monitor Asus ROG,Monitor,1,Venda,2277.6,1919.33,Loja Física,A Vista,PI,Alagoinha do Piauí
2014-03-31 10:07:41,Impressora Brother,Impressora,2,Venda,942.76,322.78,Online,Boleto,PR,Fazenda Rio Grande
2014-03-31 11:55:09,Notebook Lenovo,Notebook,2,Compra,2331.46,1979.7,Loja Física,Transferência Bancária,RJ,São José do Vale do Rio Preto
2014-03-31 13:05:44,Monitor Samsung,Monitor,2,Venda,867.06,400.02,Distribuidor,Transferência Bancária,AM,Tonantins
2014-03-31 16:34:56,Computador HP,Computador,5,Venda,11924.48,5173.12,Distribuidor,A Vista,RN,Baraúna
2014-04-01 09:27:21,Notebook Asus,Notebook,3,Venda,3253.09,2351.55,Distribuidor,Boleto,BA,Jaborandi
2014-04-01 13:28:40,Mouse Razer,Mouse,4,Compra,1047.94,792.98,Distribuidor,A Vista,SC,Tunápolis
2014-04-01 16:43:03,Monitor Samsung,Monitor,3,Compra,2410.09,1322.66,Loja Física,Cartão de Crédito,TO,Palmas
2014-04-02 12:15:57,Notebook Acer,Notebook,5,Compra,1911.28,600.61,Online,Transferência Bancária,AM,Tonantins
2014-04-02 13:33:34,Mouse Logitech,Mouse,4,Compra,540.75,257.65,Online,Cartão de Crédito,RN,Baraúna
2014-04-03 09:13:27,HD Externo Adata,Armazenamento,5,Venda,589.29,376.47,Loja Física,Cartão de Crédito,PI,Alagoinha do Piauí
2014-04-03 13:21:48,Mouse Razer,Mouse,1,Venda,396.98,330.92,Distribuidor,Transferência Bancária,ES,Governador Lindenberg
2014-04-03 13:36:45,Monitor Dell,Monitor,2,Compra,849.63,472.37,Online,Cartão de Crédito,PA,Mojuí dos Campos
2014-04-03 14:07:51,Monitor Asus ROG,Monitor,1,Compra,1559.76,580.5,Distribuidor,Cartão de Crédito,RO,Corumbiara
2014-04-03 15:22:33,Mouse Logitech,Mouse,5,Venda,579.13,387.12,Online,Cartão de Crédito,RN,Baraúna
2014-04-03 16:39:16,Mouse Redragon,Mouse,1,Compra,736.58,563.92,Loja Física,Boleto,AM,Tonantins
2014-04-04 09:54:29,Notebook Asus,Notebook,4,Compra,2873.33,1334.65,Online,Cartão de Crédito,PA,Mojuí dos Campos
2014-04-07 09:45:37,Computador HP,Computador,1,Compra,5754.84,2164.0,Distribuidor,Cartão de Crédito,AL,Senador Rui Palmeira
2014-04-07 09:49:29,Impressora Samsung,Impressora,1,Compra,1492.89,653.66,Online,Cartão de Crédito,MS,Juti
2014-04-07 12:51:31,Monitor Asus ROG,Monitor,1,Compra,1481.72,1170.72,Distribuidor,Transferência Bancária,SC,Tunápolis
2014-04-07 15:40:05,Mouse Logitech,Mouse,5,Venda,391.73,235.01,Distribuidor,Cartão de Crédito,SP,Vargem Grande Paulista
2014-04-07 16:43:40,Computador HP,Computador,1,Venda,3397.4,1696.98,Distribuidor,Transferência Bancária,ES,Governador Lindenberg
2014-04-08 11:55:19,Notebook Lenovo,Notebook,2,Venda,2712.06,841.01,Distribuidor,Boleto,RS,Jóia
2014-04-09 11:21:39,Mouse Razer,Mouse,3,Compra,1151.04,502.1,Online,Cartão de Crédito,TO,Palmas
2014-04-10 11:41:32,Teclado Radragon,Teclado,1,Venda,981.92,640.43,Online,Boleto,RJ,São José do Vale do Rio Preto
2014-04-11 16:09:55,HD Externo SanDisk,Armazenamento,3,Venda,335.97,232.13,Loja Física,Boleto,CE,Quiterianópolis
2014-04-14 09:19:24,HD Externo Seagate,Armazenamento,3,Compra,474.87,166.09,Online,A Vista,PR,Fazenda Rio Grande
2014-04-14 10:59:04,Computador HP,Computador,4,Compra,8296.5,2756.48,Loja Física,A Vista,MS,Juti
2014-04-14 11:12:48,Monitor Asus ROG,Monitor,3,Venda,1489.98,538.83,Distribuidor,A Vista,SP,Vargem Grande Paulista
2014-04-14 11:22:45,Teclado Radragon,Teclado,4,Compra,286.55,142.35,Loja Física,Boleto,MS,Juti
2014-04-14 13:12:50,Teclado Radragon,Teclado,5,Venda,903.95,599.38,Distribuidor,Cartão de Crédito,MS,Juti
2014-04-14 16:21:12,Mouse Redragon,Mouse,4,Compra,571.39,381.44,Distribuidor,A Vista,MS,Juti
2014-04-15 11:23:29,Teclado Logitech,Teclado,3,Compra,313.8,119.95,Distribuidor,Boleto,PR,Fazenda Rio Grande
2014-04-15 12:49:26,Impressora Samsung,Impressora,1,Venda,1745.31,929.64,Loja Física,A Vista,SP,Vargem Grande Paulista
2014-04-15 13:33:55,Notebook Samsung,Notebook,1,Venda,1339.26,908.49,Loja Física,Transferência Bancária,DF,Brasília
2014-04-17 10:25:24,Notebook Acer,Notebook,2,Venda,2670.16,2119.18,Online,A Vista,BA,Jaborandi
2014-04-17 16:27:45,Impressora HP,Impressora,1,Compra,1027.1,490.84,Distribuidor,A Vista,MS,Juti
2014-04-18 14:41:42,Monitor LG,Monitor,3,Venda,1674.61,519.3,Online,Boleto,BA,Jaborandi
2014-04-18 14:59:06,Teclado Radragon,Teclado,3,Compra,1064.31,446.74,Distribuidor,Cartão de Crédito,RO,Corumbiara
2014-04-18 15:17:48,Teclado Microsoft,Teclado,3,Compra,1193.3,921.04,Online,Transferência Bancária,MS,Juti
2014-04-18 15:54:14,Computador Apple,Computador,3,Venda,6260.12,4115.04,Loja Física,Boleto,PI,Alagoinha do Piauí
2014-04-21 11:12:15,Impressora HP,Impressora,3,Venda,848.06,561.74,Online,A Vista,MG,Itaú de Minas
2014-04-21 12:20:35,HD Externo SanDisk,Armazenamento,3,Compra,404.4,278.04,Online,Transferência Bancária,ES,Governador Lindenberg
2014-04-21 15:01:02,Mouse Logitech,Mouse,2,Compra,1157.65,908.58,Distribuidor,A Vista,PR,Fazenda Rio Grande
2014-04-21 15:31:42,Computador Dell,Computador,3,Venda,11229.91,5431.13,Loja Física,Cartão de Crédito,MS,Juti
2014-04-21 16:25:09,Teclado Microsoft,Teclado,5,Venda,447.78,160.56,Online,Cartão de Crédito,TO,Palmas
2014-04-22 12:59:50,Notebook Lenovo,Notebook,4,Compra,806.0,594.03,Loja Física,A Vista,PE,Fernando de Noronha
2014-04-22 16:25:48,Notebook Samsung,Notebook,2,Compra,1388.23,1110.6,Loja Física,A Vista,PR,Fazenda Rio Grande
2014-04-23 10:59:57,Computador Apple,Computador,5,Compra,11839.11,6315.08,Loja Física,A Vista,MA,Zé Doca
2014-04-24 11:59:12,Monitor Asus ROG,Monitor,4,Venda,2426.36,1422.14,Online,A Vista,RJ,São José do Vale do Rio Preto
2014-04-24 12:57:25,Computador Lenovo,Computador,3,Venda,2721.04,997.27,Distribuidor,A Vista,SC,Tunápolis
2014-04-24 13:31:09,Computador Apple,Computador,3,Venda,9823.69,3423.95,Loja Física,Cartão de Crédito,AL,Senador Rui Palmeira
2014-04-25 09:12:47,Monitor AOC,Monitor,2,Compra,1397.81,942.52,Distribuidor,Cartão de Crédito,CE,Quiterianópolis
2014-04-25 16:23:45,Computador Apple,Computador,1,Venda,7047.7,2779.56,Distribuidor,Boleto,PA,Mojuí dos Campos
2014-04-28 11:02:17,Notebook Dell,Notebook,4,Compra,3117.64,1722.66,Online,A Vista,BA,Jaborandi
2014-04-28 12:31:56,Computador Dell,Computador,3,Venda,12373.84,5629.21,Online,Boleto,RR,São Luiz
2014-04-28 12:56:23,Mouse Logitech,Mouse,3,Compra,1066.99,562.93,Loja Física,A Vista,MT,Nova Mutum
2014-04-28 13:55:10,Monitor AOC,Monitor,2,Compra,1531.35,986.25,Online,Boleto,GO,Rio Quente
2014-04-28 14:30:41,HD Externo Western Digital,Armazenamento,2,Compra,322.32,103.68,Loja Física,Cartão de Crédito,PB,Várzea
2014-04-28 15:22:10,Impressora HP,Impressora,3,Compra,378.65,123.04,Online,Boleto,PE,Fernando de Noronha
2014-04-28 16:19:28,Impressora Samsung,Impressora,2,Compra,696.34,422.47,Distribuidor,A Vista,GO,Rio Quente
2014-04-28 16:24:56,Monitor Asus ROG,Monitor,1,Venda,1943.25,718.6,Distribuidor,A Vista,AC,Santa Rosa do Purus
2014-04-28 16:33:16,Teclado Logitech,Teclado,3,Venda,460.81,229.56,Distribuidor,Boleto,PA,Mojuí dos Campos
2014-04-29 09:51:33,Impressora Samsung,Impressora,5,Venda,1664.28,1208.52,Loja Física,A Vista,SC,Tunápolis
2014-04-29 14:46:08,Computador HP,Computador,3,Venda,4209.62,3117.22,Distribuidor,Boleto,PE,Fernando de Noronha
2014-04-29 15:14:57,Notebook Dell,Notebook,4,Compra,615.99,256.19,Distribuidor,Cartão de Crédito,TO,Palmas
2014-04-30 13:27:29,Monitor Asus ROG,Monitor,2,Compra,1537.84,735.08,Online,Boleto,RS,Jóia
2014-04-30 14:58:23,Computador Apple,Computador,4,Compra,8000.41,6530.65,Online,Cartão de Crédito,SP,Vargem Grande Paulista
2014-05-01 09:58:34,Monitor LG,Monitor,4,Venda,681.79,354.16,Online,A Vista,RO,Corumbiara
2014-05-01 12:48:59,Teclado Radragon,Teclado,4,Venda,235.8,156.45,Online,Cartão de Crédito,MT,Nova Mutum
2014-05-01 13:22:46,Impressora Epson,Impressora,2,Compra,614.98,381.87,Distribuidor,Cartão de Crédito,RJ,São José do Vale do Rio Preto
2014-05-01 14:02:44,Computador Dell,Computador,3,Compra,8063.43,4354.66,Online,Cartão de Crédito,SE,Umbaúba
2014-05-02 12:51:56,Computador Apple,Computador,3,Venda,2840.2,1251.88,Online,Transferência Bancária,AM,Tonantins
2014-05-02 15:39:59,Monitor BenQ,Monitor,2,Venda,2193.99,1842.25,Distribuidor,Cartão de Crédito,RN,Baraúna
2014-05-05 09:25:03,Mouse Razer,Mouse,3,Venda,292.24,243.92,Distribuidor,Transferência Bancária,RN,Baraúna
2014-05-05 10:42:54,Notebook Lenovo,Notebook,1,Venda,2780.7,957.46,Online,Boleto,RO,Corumbiara
2014-05-05 11:34:39,Monitor BenQ,Monitor,4,Compra,1228.88,843.66,Loja Física,A Vista,BA,Jaborandi
2014-05-05 15:21:52,Teclado Logitech,Teclado,3,Venda,1253.0,957.69,Loja Física,Transferência Bancária,MA,Zé Doca
2014-05-05 16:47:18,Notebook Dell,Notebook,1,Venda,3399.29,1685.46,Online,Boleto,RR,São Luiz
2014-05-06 16:22:27,Mouse Multilaser,Mouse,4,Venda,1023.89,575.36,Online,Cartão de Crédito,RN,Baraúna
2014-05-08 16:08:08,Impressora Epson,Impressora,1,Compra,1416.8,1047.97,Online,A Vista,MT,Nova Mutum
2014-05-09 12:41:07,Monitor Dell,Monitor,3,Compra,2163.87,1247.49,Online,Boleto,PI,Alagoinha do Piauí
2014-05-09 13:51:15,Impressora Epson,Impressora,2,Compra,1245.74,762.59,Loja Física,Boleto,RJ,São José do Vale do Rio Preto
2014-05-12 10:18:12,Mouse C3Teck,Mouse,5,Compra,698.54,489.22,Loja Física,Boleto,RO,Corumbiara
2014-05-12 11:10:50,Notebook Samsung,Notebook,1,Compra,1399.33,1181.67,Loja Física,Transferência Bancária,RJ,São José do Vale do Rio Preto
2014-05-12 11:20:08,Mouse Razer,Mouse,2,Venda,340.31,282.72,Loja Física,A Vista,RR,São Luiz
2014-05-12 11:32:59,Impressora Epson,Impressora,1,Compra,941.48,692.65,Loja Física,Boleto,RS,Jóia
2014-05-12 14:15:22,Monitor BenQ,Monitor,4,Compra,1209.02,661.55,Online,Transferência Bancária,AL,Senador Rui Palmeira
2014-05-12 16:14:25,Monitor Samsung,Monitor,5,Venda,2336.23,929.4,Distribuidor,Transferência Bancária,RO,Corumbiara
2014-05-14 10:32:48,Computador Dell,Computador,4,Compra,10305.51,7125.41,Distribuidor,Boleto,MT,Nova Mutum
2014-05-15 09:17:07,Computador Lenovo,Computador,5,Venda,12571.02,10519.44,Online,Cartão de Crédito,AM,Tonantins
2014-05-15 09:49:39,Mouse C3Teck,Mouse,3,Compra,497.74,342.56,Online,Boleto,PA,Mojuí dos Campos
2014-05-15 09:51:26,Monitor LG,Monitor,4,Venda,1248.06,483.95,Distribuidor,Boleto,BA,Jaborandi
2014-05-15 10:24:28,Computador Dell,Computador,4,Compra,8383.3,6784.51,Online,Transferência Bancária,PR,Fazenda Rio Grande
2014-05-15 15:13:25,Mouse C3Teck,Mouse,2,Venda,230.36,139.72,Online,Boleto,RJ,São José do Vale do Rio Preto
2014-05-15 15:27:43,Teclado Corsair,Teclado,3,Compra,785.35,321.91,Distribuidor,Transferência Bancária,RS,Jóia
2014-05-16 14:38:43,Impressora Samsung,Impressora,2,Compra,1048.85,371.99,Distribuidor,Cartão de Crédito,RR,São Luiz
2014-05-19 09:03:15,Monitor Dell,Monitor,4,Venda,659.61,380.67,Online,Boleto,RR,São Luiz
2014-05-19 09:22:48,Monitor AOC,Monitor,2,Compra,1071.18,571.72,Distribuidor,Boleto,GO,Rio Quente
2014-05-19 09:56:10,Impressora Samsung,Impressora,1,Compra,1511.95,852.58,Loja Física,Boleto,PB,Várzea
2014-05-19 12:21:05,Computador HP,Computador,2,Compra,8409.11,5079.88,Online,Boleto,MT,Nova Mutum
2014-05-19 13:16:21,Impressora Samsung,Impressora,2,Venda,928.26,665.79,Online,Cartão de Crédito,PE,Fernando de Noronha
2014-05-19 14:16:41,HD Externo Seagate,Armazenamento,4,Venda,478.18,386.69,Distribuidor,Boleto,AM,Tonantins
2014-05-19 16:18:08,HD Externo Adata,Armazenamento,5,Compra,249.07,83.48,Distribuidor,Cartão de Crédito,SP,Vargem Grande Paulista
2014-05-19 16:48:18,Computador Dell,Computador,1,Venda,11200.46,5701.45,Online,Cartão de Crédito,BA,Jaborandi
2014-05-20 10:10:53,HD Externo Seagate,Armazenamento,5,Venda,275.33,164.38,Distribuidor,A Vista,SE,Umbaúba
2014-05-21 11:46:15,Monitor BenQ,Monitor,5,Venda,2268.09,901.07,Loja Física,Cartão de Crédito,PR,Fazenda Rio Grande
2014-05-23 09:14:05,HD Externo Adata,Armazenamento,5,Venda,110.56,56.46,Distribuidor,A Vista,MT,Nova Mutum
2014-05-23 13:32:59,Computador Dell,Computador,1,Compra,3555.5,1746.51,Online,Boleto,PB,Várzea
2014-05-26 09:55:27,Mouse Razer,Mouse,5,Compra,395.86,206.11,Distribuidor,Boleto,RJ,São José do Vale do Rio Preto
2014-05-26 10:14:03,Monitor LG,Monitor,1,Venda,538.69,424.51,Distribuidor,Cartão de Crédito,RN,Baraúna
2014-05-26 10:17:52,Computador Apple,Computador,5,Compra,3584.1,1663.23,Distribuidor,A Vista,PI,Alagoinha do Piauí
2014-05-26 10:44:55,Notebook Acer,Notebook,5,Compra,2823.83,1982.78,Distribuidor,Transferência Bancária,AL,Senador Rui Palmeira
2014-05-26 10:47:13,HD Externo Adata,Armazenamento,4,Venda,114.14,61.84,Online,A Vista,CE,Quiterianópolis
2014-05-26 13:35:30,Notebook Dell,Notebook,1,Venda,1157.78,825.13,Online,Cartão de Crédito,PA,Mojuí dos Campos
2014-05-26 14:02:08,Teclado Corsair,Teclado,2,Venda,1013.58,816.02,Distribuidor,Cartão de Crédito,AC,Santa Rosa do Purus
2014-05-26 14:13:59,Teclado Corsair,Teclado,2,Compra,1253.15,381.67,Online,Boleto,PE,Fernando de Noronha
2014-05-26 16:53:03,Mouse Razer,Mouse,3,Venda,910.36,558.71,Loja Física,Cartão de Crédito,RS,Jóia
